Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Location,MONITOR 1,MONITOR 2,
WW66,07/19/2014,,Grab,Water,0.5,pH - 00400,6.5,S.U.,,1,S.U.,1,S.U.,URIWW,,,,,,,Worden Pond,,,WD
WW66,07/19/2014,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Worden Pond,,,WD
WW66,07/19/2014,,Grab,Water ,0.5,"Phosphorus, Total - 00665",25,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Worden Pond,,,WD
WW66,07/19/2014,10:15:00 AM,Composite,Water,,Secchi Depth - 00069,1.13,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,,,WD
WW66,07/19/2014,10:15:00 AM,Grab,Water,0.5,Temperature - 00011,25.1,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,07/19/2014,10:15:00 AM,Grab,Water,0.1,Temperature - 00011,25.4,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,07/28/2014,10:27:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.7,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,Lower than normal,,WD
WW66,07/28/2014,10:27:00 AM,Composite,Water,,Secchi Depth - 00069,1.14,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,,,WD
WW66,07/28/2014,10:27:00 AM,Grab,Water,0.5,Temperature - 00011,24.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,07/28/2014,10:27:00 AM,Grab,Water,0.1,Temperature - 00011,24.4,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,08/03/2014,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.6,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,Normal,,WD
WW66,08/03/2014,10:30:00 AM,Composite,Water,,Secchi Depth - 00069,1.6,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,,,WD
WW66,08/03/2014,10:30:00 AM,Grab,Water,0.5,Temperature - 00011,22.7,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,08/03/2014,10:30:00 AM,Grab,Water,0.1,Temperature - 00011,22.8,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,08/09/2014,,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Worden Pond,,,WD
WW66,08/09/2014,1:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.6,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,Normal,,WD
WW66,08/09/2014,1:30:00 PM,Composite,Water,,Secchi Depth - 00069,1.6,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,,,WD
WW66,08/09/2014,1:30:00 PM,Grab,Water,0.5,Temperature - 00011,27,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,08/09/2014,1:30:00 PM,Grab,Water,0.1,Temperature - 00011,27.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,08/17/2014,,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Worden Pond,,,WD
WW66,08/17/2014,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.6,m,,0.1,m,0.1,m,,,,,,,Normal,Worden Pond,Bradley,,WD
WW66,08/17/2014,10:00:00 AM,Composite,Water,,Secchi Depth - 00069,1.55,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,Bradley,,WD
WW66,08/17/2014,10:00:00 AM,Grab,Water,0.1,Temperature - 00011,22.8,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,Bradley,,WD
WW66,08/17/2014,10:00:00 AM,Grab,Water,0.5,Temperature - 00011,22.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,Bradley,,WD
WW66,08/23/2014,12:10:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.4,m,,0.1,m,0.1,m,,,,,,,Normal,Worden Pond,Bradley,Belgrave,WD
WW66,08/23/2014,12:10:00 PM,Composite,Water,,Secchi Depth - 00069,1.4,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,Bradley,Belgrave,WD
WW66,08/23/2014,12:10:00 PM,Grab,Water,0.5,Temperature - 00011,23.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,Bradley,Belgrave,WD
WW66,08/23/2014,12:10:00 PM,Grab,Water,0.1,Temperature - 00011,23.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,Bradley,Belgrave,WD
WW66,08/30/2014,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.4,m,,0.1,m,0.1,m,,,,,,,Normal,Worden Pond,Bradley,,WD
WW66,08/30/2014,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,1.4,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,Bradley,,WD
WW66,08/30/2014,11:00:00 AM,Grab,Water,0.1,Temperature - 00011,23.4,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,Bradley,,WD
WW66,08/30/2014,11:00:00 AM,Grab,Water,0.5,Temperature - 00011,23.4,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,Bradley,,WD
WW66,09/06/2014,,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Worden Pond,,,WD
WW66,09/06/2014,12:15:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.35,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,Normal,Bradley,WD
WW66,09/06/2014,12:15:00 PM,Composite,Water,,Secchi Depth - 00069,1.35,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,,Bradley,WD
WW66,09/06/2014,12:15:00 PM,Grab,Water,0.5,Temperature - 00011,26.1,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,Bradley,WD
WW66,09/06/2014,12:15:00 PM,Grab,Water,0.1,Temperature - 00011,26.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,Bradley,WD
WW66,09/13/2014,10:25:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.3,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,Normal,,WD
WW66,09/13/2014,10:25:00 AM,Composite,Water,,Secchi Depth - 00069,1.3,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,,,WD
WW66,09/13/2014,10:25:00 AM,Grab,Water,0.1,Temperature - 00011,20.6,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,09/13/2014,10:25:00 AM,Grab,Water,0.5,Temperature - 00011,20.6,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,09/20/2014,,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Worden Pond,,,WD
WW66,09/20/2014,9:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.35,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,Normal,,WD
WW66,09/20/2014,9:00:00 AM,Composite,Water,,Secchi Depth - 00069,1.35,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,,,WD
WW66,09/20/2014,9:00:00 AM,Grab,Water,0.5,Temperature - 00011,17.4,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,09/20/2014,9:00:00 AM,Grab,Water,0.1,Temperature - 00011,17.7,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,09/27/2014,,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Worden Pond,,,WD
WW66,09/27/2014,10:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.35,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,Normal,,WD
WW66,09/27/2014,10:00:00 AM,Composite,Water,,Secchi Depth - 00069,1.35,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,,,WD
WW66,09/27/2014,10:00:00 AM,Grab,Water,0.5,Temperature - 00011,18.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,09/27/2014,10:00:00 AM,Grab,Water,0.1,Temperature - 00011,19,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,10/04/2014,8:55:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.3,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,Normal,Bradley,WD
WW66,10/04/2014,8:55:00 AM,Composite,Water,,Secchi Depth - 00069,1.3,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,,Bradley,WD
WW66,10/04/2014,8:55:00 AM,Grab,Water,0.1,Temperature - 00011,15.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,Bradley,WD
WW66,10/04/2014,8:55:00 AM,Grab,Water,0.5,Temperature - 00011,15.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,Bradley,WD
WW66,10/11/2014,,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",6.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Worden Pond,,,WD
WW66,10/11/2014,2:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.35,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,Normal,,WD
WW66,10/11/2014,2:00:00 PM,Composite,Water,,Secchi Depth - 00069,1.35,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,,,WD
WW66,10/11/2014,2:00:00 PM,Grab,Water,0.5,Temperature - 00011,15.1,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,10/11/2014,2:00:00 PM,Grab,Water,0.1,Temperature - 00011,15.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,10/18/2014,,Grab,Water,1,Alkalinity - 00410,6.47,mg/L,,0,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Worden Pond,,,WD
WW66,10/18/2014,,Grab,Water ,1,Chloride - 00940,29,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,,,,,Worden Pond,,,WD
WW66,10/18/2014,,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Worden Pond,,,WD
WW66,10/18/2014,9:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.4,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,Normal,,WD
WW66,10/18/2014,,Grab,Water,0.5,Enterococci - 31639,1,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,,,,,Worden Pond,,,WD
WW66,10/18/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Worden Pond,,,WD
WW66,10/18/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Worden Pond,,,WD
WW66,10/18/2014,,Grab,Water ,1,"Nitrogen, Total (unfiltered) - 00600",0.52,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Worden Pond,,,WD
WW66,10/18/2014,,Grab,Water,1,pH - 00400,7.7,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Worden Pond,,,WD
WW66,10/18/2014,,Grab,Water ,1,"Phosphorus, Dissolved - 00666",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Worden Pond,,,WD
WW66,10/18/2014,,Grab,Water ,1,"Phosphorus, Total - 00665",22,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Worden Pond,,,WD
WW66,10/18/2014,9:30:00 AM,Composite,Water,,Secchi Depth - 00069,1.4,m,,0.1,m,0.1,m,,,,,,,,Worden Pond,,,WD
WW66,10/18/2014,9:30:00 AM,Grab,Water,0.1,Temperature - 00011,18.6,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW66,10/18/2014,9:30:00 AM,Grab,Water,0.5,Temperature - 00011,18.7,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Worden Pond,,,WD
WW67,05/07/2014,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.9,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,05/07/2014,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,2.8,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,05/07/2014,11:00:00 AM,Grab,Water,1,Temperature - 00011,12.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,05/15/2014,,Grab,Water,1,Alkalinity - 00410,5.27,mg/L,,0,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Wyoming Pond,,,WD
WW67,05/15/2014,,Grab,Water ,1,Chloride - 00940,19,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,,,,,Wyoming Pond,,,WD
WW67,05/15/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Wyoming Pond,Trilogy,,WD
WW67,05/15/2014,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.9,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,,,WD
WW67,05/15/2014,,Grab,Water,0.5,Enterococci - 31639,6.4,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,,,,,Wyoming Pond,,,WD
WW67,05/15/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.1,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Wyoming Pond,,,WD
WW67,05/15/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.035,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Wyoming Pond,,,WD
WW67,05/15/2014,,Grab,Water ,1,"Nitrogen, Total (unfiltered) - 00600",0.34,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Wyoming Pond,,,WD
WW67,05/15/2014,,Grab,Water,1,pH - 00400,6.3,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Wyoming Pond,,,WD
WW67,05/15/2014,,Grab,Water ,1,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Wyoming Pond,,,WD
WW67,05/15/2014,,Grab,Water ,1,"Phosphorus, Total - 00665",11,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Wyoming Pond,,,WD
WW67,05/15/2014,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,3.61,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,,,WD
WW67,05/15/2014,11:00:00 AM,Grab,Water,1,Temperature - 00011,17.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Wyoming Pond,,,WD
WW67,05/21/2014,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.1,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,05/21/2014,10:30:00 AM,Composite,Water,,Secchi Depth - 00069,2.53,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,05/21/2014,10:30:00 AM,Grab,Water,1,Temperature - 00011,17,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,05/29/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",,ug/l,N,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Wyoming Pond,,,WD
WW67,05/29/2014,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.9,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,05/29/2014,10:30:00 AM,Composite,Water,,Secchi Depth - 00069,2.31,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,05/29/2014,10:30:00 AM,Grab,Water,1,Temperature - 00011,14.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,06/04/2014,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.9,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,06/04/2014,10:30:00 AM,Composite,Water,,Secchi Depth - 00069,2.56,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,06/04/2014,10:30:00 AM,Grab,Water,1,Temperature - 00011,17.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,06/12/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",,ug/l,N,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Wyoming Pond,,,WD
WW67,06/12/2014,10:45:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.9,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,06/12/2014,10:45:00 AM,Composite,Water,,Secchi Depth - 00069,2.35,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,06/12/2014,10:45:00 AM,Grab,Water,1,Temperature - 00011,18.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,06/18/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",,ug/l,N,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Wyoming Pond,,,WD
WW67,06/18/2014,10:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.88,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,06/18/2014,10:15:00 AM,Composite,Water,,Secchi Depth - 00069,2.35,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,06/18/2014,10:15:00 AM,Grab,Water,1,Temperature - 00011,19.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,06/27/2014,10:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.9,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,06/27/2014,10:30:00 AM,Composite,Water,,Secchi Depth - 00069,2.76,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,06/27/2014,10:30:00 AM,Grab,Water,1,Temperature - 00011,20.7,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Wyoming Pond,Doug Jones,,WD
WW67,07/03/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Wyoming Pond,,,WD
WW67,07/03/2014,10:45:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.9,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,,,WD
WW67,07/03/2014,10:45:00 AM,Composite,Water,,Secchi Depth - 00069,2.93,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,,,WD
WW67,07/03/2014,10:45:00 AM,Grab,Water,1,Temperature - 00011,23.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Wyoming Pond,,,WD
WW67,07/10/2014,10:20:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.9,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,,,WD
WW67,07/10/2014,10:20:00 AM,Composite,Water,,Secchi Depth - 00069,2.55,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,,,WD
WW67,07/10/2014,10:20:00 AM,Grab,Water,1,Temperature - 00011,23.6,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Wyoming Pond,,,WD
WW67,07/17/2014,,Grab,Water,1,Alkalinity - 00410,6.88,mg/L,,0,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Wyoming Pond,,,WD
WW67,07/17/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",,ug/l,N,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,"Trilogy - Lab error, rack spilled",Wyoming Pond,,,WD
WW67,07/17/2014,10:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.9,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,,,WD
WW67,07/17/2014,,Grab,Water,0.5,Enterococci - 31639,12.2,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,,,,,Wyoming Pond,,,WD
WW67,07/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.12,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Wyoming Pond,,,WD
WW67,07/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.05,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Wyoming Pond,,,WD
WW67,07/17/2014,,Grab,Water ,1,"Nitrogen, Total (unfiltered) - 00600",0.415,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Wyoming Pond,,,WD
WW67,07/17/2014,,Grab,Water,1,pH - 00400,6.6,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Wyoming Pond,,,WD
WW67,07/17/2014,,Grab,Water ,1,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Wyoming Pond,,,WD
WW67,07/17/2014,,Grab,Water ,1,"Phosphorus, Total - 00665",14,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Wyoming Pond,,,WD
WW67,07/17/2014,10:15:00 AM,Composite,Water,,Secchi Depth - 00069,2.46,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,,,WD
WW67,07/17/2014,10:15:00 AM,Grab,Water,1,Temperature - 00011,21.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Wyoming Pond,,,WD
WW67,07/31/2014,10:45:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.85,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,,,WD
WW67,07/31/2014,10:45:00 AM,Composite,Water,,Secchi Depth - 00069,3.4,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,,,WD
WW67,07/31/2014,10:45:00 AM,Grab,Water,1,Temperature - 00011,20.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Wyoming Pond,,,WD
WW67,08/15/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Wyoming Pond,,,WD
WW67,08/15/2014,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.9,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,,,WD
WW67,08/15/2014,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,2.16,m,,0.1,m,0.1,m,,,,,,,,Wyoming Pond,,,WD
WW67,08/15/2014,11:00:00 AM,Grab,Water,1,Temperature - 00011,20.1,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Wyoming Pond,,,WD
